Time [s],Channel 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6646885,0,,0.000502875,,502.875,,502,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.665209667,1,,0.000521167,,521.167,,521,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.665655458,0,,0.000445791,,445.791,,445,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.666213708,1,,0.00055825,,558.25,,558,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.666676375,0,,0.000462667,,462.667,,462,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.667214917,1,,0.000538542,,538.542,,538,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.667671375,0,,0.000456458,,456.458,,456,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.668214,1,,0.000542625,,542.625,,542,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.668667,0,,0.000453,,453,,453,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.669209208,1,,0.000542208,,542.208,,542,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.669663,0,,0.000453792,,453.792,,453,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.670204417,1,,0.000541417,,541.417,,541,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.671661042,0,,0.001456625,,1456.625,,1456,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.672196167,1,,0.000535125,,535.125,,535,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.672651792,0,,0.000455625,,455.625,,455,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.673194,1,,0.000542208,,542.208,,542,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.673649833,0,,0.000455833,,455.833,,455,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.674188417,1,,0.000538584,,538.584,,538,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6756485,0,,0.001460083,,1460.083,,1460,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.676182292,1,,0.000533792,,533.792,,533,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.676641875,0,,0.000459583,,459.583,,459,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.677176333,1,,0.000534458,,534.458,,534,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.677648917,0,,0.000472584,,472.584,,472,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.678173167,1,,0.00052425,,524.25,,524,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.679656208,0,,0.001483041,,1483.041,,1483,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68016675,1,,0.000510542,,510.542,,510,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68164925,0,,0.0014825,,1482.5,,1482,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.682113458,1,,0.000464208,,464.208,,464,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.683641917,0,,0.001528459,,1528.459,,1528,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.684134417,1,,0.0004925,,492.5,,492,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.685634667,0,,0.00150025,,1500.25,,1500,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.686154583,1,,0.000519916,,519.916,,519,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.687627083,0,,0.0014725,,1472.5,,1472,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.688161417,1,,0.000534334,,534.334,,534,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.688622875,0,,0.000461458,,461.458,,461,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.689155958,1,,0.000533083,,533.083,,533,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.689621417,0,,0.000465459,,465.459,,465,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.690154375,1,,0.000532958,,532.958,,532,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.690616333,0,,0.000461958,,461.958,,461,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.691149792,1,,0.000533459,,533.459,,533,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.691614292,0,,0.0004645,,464.5,,464,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.692145208,1,,0.000530916,,530.916,,530,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.692612042,0,,0.000466834,,466.834,,466,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.693141667,1,,0.000529625,,529.625,,529,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.693608333,0,,0.000466666,,466.666,,466,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.694137875,1,,0.000529542,,529.542,,529,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.694626,0,,0.000488125,,488.125,,488,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.695157042,1,,0.000531042,,531.042,,531,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.695621667,0,,0.000464625,,464.625,,464,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.696126542,1,,0.000504875,,504.875,,504,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.696618708,0,,0.000492166,,492.166,,492,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.697150125,1,,0.000531417,,531.417,,531,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.697613625,0,,0.0004635,,463.5,,463,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492,531,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.698143167,1,,0.000529542,,529.542,,529,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492,531,463,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69860925,0,,0.000466083,,466.083,,466,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492,531,463,529,466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.699141208,1,,0.000531958,,531.958,,531,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492,531,463,529,466,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.699633417,0,,0.000492209,,492.209,,492,,"643,17887,2996,8983,514,483,510,1482,491,450,548,502,521,445,558,462,538,456,542,453,542,453,541,1456,535,455,542,455,538,1460,533,459,534,472,524,1483,510,1482,464,1528,492,1500,519,1472,534,461,533,465,532,461,533,464,530,466,529,466,529,488,531,464,504,492,531,463,529,466,531,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
