Time [s],Channel 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.869016958,0,,0.000490541,,490.541,,490,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.869522542,1,,0.000505584,,505.584,,505,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.870015167,0,,0.000492625,,492.625,,492,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.870543083,1,,0.000527916,,527.916,,527,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.871009042,0,,0.000465959,,465.959,,465,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.871541917,1,,0.000532875,,532.875,,532,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.872029958,0,,0.000488041,,488.041,,488,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.872536125,1,,0.000506167,,506.167,,506,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.873006042,0,,0.000469917,,469.917,,469,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.873533583,1,,0.000527541,,527.541,,527,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.874023333,0,,0.00048975,,489.75,,489,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.874527875,1,,0.000504542,,504.542,,504,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.875019417,0,,0.000491542,,491.542,,491,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.875464208,1,,0.000444791,,444.791,,444,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.876016583,0,,0.000552375,,552.375,,552,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.876507875,1,,0.000491292,,491.292,,491,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.877012542,0,,0.000504667,,504.667,,504,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.877507292,1,,0.00049475,,494.75,,494,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.877999917,0,,0.000492625,,492.625,,492,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.878504625,1,,0.000504708,,504.708,,504,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879005208,0,,0.000500583,,500.583,,500,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879503875,1,,0.000498667,,498.667,,498,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.880000042,0,,0.000496167,,496.167,,496,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.880532583,1,,0.000532541,,532.541,,532,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88099125,0,,0.000458667,,458.667,,458,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.881529333,1,,0.000538083,,538.083,,538,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88198875,0,,0.000459417,,459.417,,459,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.882525042,1,,0.000536292,,536.292,,536,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.882984917,0,,0.000459875,,459.875,,459,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.883521208,1,,0.000536291,,536.291,,536,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.883981833,0,,0.000460625,,460.625,,460,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.884518083,1,,0.00053625,,536.25,,536,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.884975042,0,,0.000456959,,456.959,,456,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.885513917,1,,0.000538875,,538.875,,538,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8859295,0,,0.000415583,,415.583,,415,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.886508833,1,,0.000579333,,579.333,,579,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.886972,0,,0.000463167,,463.167,,463,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.887506,1,,0.000534,,534,,534,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.887971208,0,,0.000465208,,465.208,,465,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.888502958,1,,0.00053175,,531.75,,531,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534,465,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.888969208,0,,0.00046625,,466.25,,466,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534,465,531,466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.889498833,1,,0.000529625,,529.625,,529,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534,465,531,466,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.890964875,0,,0.001466042,,1466.042,,1466,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534,465,531,466,529,1466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89149125,1,,0.000526375,,526.375,,526,,"605,17924,2979,8975,527,465,506,1491,498,499,498,518,478,518,478,518,477,519,490,504,493,493,480,1522,496,499,501,494,505,1486,505,490,503,491,505,1487,528,1466,525,1467,527,1467,523,1488,468,529,494,492,504,501,495,492,507,485,515,477,544,459,511,408,588,488,506,489,529,419,553,490,505,492,527,465,532,488,506,469,527,489,504,491,444,552,491,504,494,492,504,500,498,496,532,458,538,459,536,459,536,460,536,456,538,415,579,463,534,465,531,466,529,1466,526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
