Time [s],Channel 0,,,,,,,,
0,1,,,,,,,,
0.894540292,0,,0.000496917,,496.917,,496,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496"
0.895040875,1,,0.000500583,,500.583,,500,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500"
0.89554275,0,,0.000501875,,501.875,,501,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501"
0.89603975,1,,0.000497,,497,,496,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496"
0.897535875,0,,0.001496125,,1496.125,,1496,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496"
0.898065625,1,,0.00052975,,529.75,,529,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529"
0.899528167,0,,0.001462542,,1462.542,,1462,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462"
0.900061458,1,,0.000533291,,533.291,,533,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533"
0.901519958,0,,0.0014585,,1458.5,,1458,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458"
0.902053083,1,,0.000533125,,533.125,,533,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533"
0.903514042,0,,0.001460959,,1460.959,,1460,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460"
0.904045,1,,0.000530958,,530.958,,530,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530"
0.905505625,0,,0.001460625,,1460.625,,1460,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460"
0.906036292,1,,0.000530667,,530.667,,530,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530"
0.906501625,0,,0.000465333,,465.333,,465,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465"
0.907032875,1,,0.00053125,,531.25,,531,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531"
0.907464125,0,,0.00043125,,431.25,,431,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431"
0.908030625,1,,0.0005665,,566.5,,566,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566"
0.908497583,0,,0.000466958,,466.958,,466,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466"
0.909026708,1,,0.000529125,,529.125,,529,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529"
0.909516458,0,,0.00048975,,489.75,,489,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489"
0.910023458,1,,0.000507,,507,,506,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506"
0.910512875,0,,0.000489417,,489.417,,489,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489"
0.911017875,1,,0.000505,,505,,504,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504"
0.911510333,0,,0.000492458,,492.458,,492,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492"
0.912013333,1,,0.000503,,503,,503,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503"
0.912505708,0,,0.000492375,,492.375,,492,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492"
0.912967417,1,,0.000461709,,461.709,,461,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461"
0.913503583,0,,0.000536166,,536.166,,536,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536"
0.913976208,1,,0.000472625,,472.625,,472,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472"
0.914498833,0,,0.000522625,,522.625,,522,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522"
0.914989375,1,,0.000490542,,490.542,,490,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490"
0.915495667,0,,0.000506292,,506.292,,506,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506"
0.91598875,1,,0.000493083,,493.083,,493,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493"
0.916491917,0,,0.000503167,,503.167,,503,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503"
0.917015625,1,,0.000523708,,523.708,,523,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523"
0.917487458,0,,0.000471833,,471.833,,471,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471"
0.918020333,1,,0.000532875,,532.875,,532,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532"
0.91848225,0,,0.000461917,,461.917,,461,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461"
0.9190155,1,,0.00053325,,533.25,,533,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533"
0.919481083,0,,0.000465583,,465.583,,465,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465"
0.920008875,1,,0.000527792,,527.792,,527,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527"
0.92047775,0,,0.000468875,,468.875,,468,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468"
0.921005583,1,,0.000527833,,527.833,,527,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527"
0.921473667,0,,0.000468084,,468.084,,468,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468"
0.922001167,1,,0.0005275,,527.5,,527,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527"
0.922471208,0,,0.000470041,,470.041,,470,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470"
0.92299725,1,,0.000526042,,526.042,,526,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526"
0.923468958,0,,0.000471708,,471.708,,471,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471"
0.923993167,1,,0.000524209,,524.209,,524,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524"
0.924464875,0,,0.000471708,,471.708,,471,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471"
0.92498875,1,,0.000523875,,523.875,,523,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523"
0.925482708,0,,0.000493958,,493.958,,493,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493"
0.925985375,1,,0.000502667,,502.667,,502,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502"
0.926478,0,,0.000492625,,492.625,,492,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492"
0.926981625,1,,0.000503625,,503.625,,503,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503"
0.927474375,0,,0.00049275,,492.75,,492,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492"
0.927975208,1,,0.000500833,,500.833,,500,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500"
0.928472042,0,,0.000496834,,496.834,,496,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496"
0.92897125,1,,0.000499208,,499.208,,499,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499"
0.929494875,0,,0.000523625,,523.625,,523,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523"
0.929967708,1,,0.000472833,,472.833,,472,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472"
0.930469,0,,0.000501292,,501.292,,501,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501"
0.930901125,1,,0.000432125,,432.125,,432,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432"
0.93146475,0,,0.000563625,,563.625,,563,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432,563"
0.931919708,1,,0.000454958,,454.958,,454,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432,563,454"
0.932461042,0,,0.000541334,,541.334,,541,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432,563,454,541"
0.932942667,1,,0.000481625,,481.625,,481,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432,563,454,541,481"
0.933456583,0,,0.000513916,,513.916,,513,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432,563,454,541,481,513"
0.933944708,1,,0.000488125,,488.125,,488,,"608,17916,3028,8948,497,497,506,1486,505,490,506,488,507,474,521,491,509,486,506,492,527,466,505,1512,479,498,497,517,503,1488,491,496,500,501,496,1496,529,1462,533,1458,533,1460,530,1460,530,465,531,431,566,466,529,489,506,489,504,492,503,492,461,536,472,522,490,506,493,503,523,471,532,461,533,465,527,468,527,468,527,470,526,471,524,471,523,493,502,492,503,492,500,496,499,523,472,501,432,563,454,541,481,513,488"
