Time [s],Channel 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.769869,1,,0.000501458,,501.458,,501,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.770364333,0,,0.000495333,,495.333,,495,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.770866,1,,0.000501667,,501.667,,501,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7713595,0,,0.0004935,,493.5,,493,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.771859958,1,,0.000500458,,500.458,,500,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.772355625,0,,0.000495667,,495.667,,495,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.772853167,1,,0.000497542,,497.542,,497,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.773351125,0,,0.000497958,,497.958,,497,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77384975,1,,0.000498625,,498.625,,498,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.774346875,0,,0.000497125,,497.125,,497,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.774845583,1,,0.000498708,,498.708,,498,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.775342667,0,,0.000497084,,497.084,,497,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.775841708,1,,0.000499041,,499.041,,499,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776341167,0,,0.000499459,,499.459,,499,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776837833,1,,0.000496666,,496.666,,496,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.777338958,0,,0.000501125,,501.125,,501,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.777833,1,,0.000494042,,494.042,,494,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.778335167,0,,0.000502167,,502.167,,502,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.778770083,1,,0.000434916,,434.916,,434,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.779331292,0,,0.000561209,,561.209,,561,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.779788958,1,,0.000457666,,457.666,,457,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.780327083,0,,0.000538125,,538.125,,538,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78078775,1,,0.000460667,,460.667,,460,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.781322792,0,,0.000535042,,535.042,,535,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7818105,1,,0.000487708,,487.708,,487,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.782319833,0,,0.000509333,,509.333,,509,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.782809542,1,,0.000489709,,489.709,,489,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78331575,0,,0.000506208,,506.208,,506,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.783835208,1,,0.000519458,,519.458,,519,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.784311458,0,,0.00047625,,476.25,,476,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.784831417,1,,0.000519959,,519.959,,519,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.785307458,0,,0.000476041,,476.041,,476,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.785826708,1,,0.00051925,,519.25,,519,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.786304,0,,0.000477292,,477.292,,477,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.786822458,1,,0.000518458,,518.458,,518,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.787300875,0,,0.000478417,,478.417,,478,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.787793333,1,,0.000492458,,492.458,,492,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7882965,0,,0.000503167,,503.167,,503,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78881325,1,,0.00051675,,516.75,,516,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.789292708,0,,0.000479458,,479.458,,479,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.789810708,1,,0.000518,,518,,518,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479,518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.790290458,0,,0.00047975,,479.75,,479,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479,518,479",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.790782208,1,,0.00049175,,491.75,,491,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479,518,479,491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79128825,0,,0.000506042,,506.042,,506,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479,518,479,491,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.791777667,1,,0.000489417,,489.417,,489,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479,518,479,491,506,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.792304292,0,,0.000526625,,526.625,,526,,"617,17921,3013,8940,538,454,539,1460,534,459,533,486,508,488,509,487,507,489,463,530,492,506,494,1496,530,464,534,460,538,1456,532,464,531,466,530,1460,531,1464,528,1484,507,1484,507,1487,459,562,434,538,486,532,491,504,502,494,504,491,502,493,500,495,499,496,501,495,501,493,500,495,497,497,498,497,498,497,499,499,496,501,494,502,434,561,457,538,460,535,487,509,489,506,519,476,519,476,519,477,518,478,492,503,516,479,518,479,491,506,489,526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
