Time [s],Channel 0,,,,,,
0,1,,,,,,
0.777781333,0,,0.001499791,,1499.791,1499,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499"
0.778274083,1,,0.00049275,,492.75,492,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492"
0.7797765,0,,0.001502417,,1502.417,1502,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502"
0.780266583,1,,0.000490083,,490.083,490,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490"
0.781788,0,,0.001521417,,1521.417,1521,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521"
0.782229333,1,,0.000441333,,441.333,441,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441"
0.782783167,0,,0.000553834,,553.834,553,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553"
0.783250792,1,,0.000467625,,467.625,467,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467"
0.78378025,0,,0.000529458,,529.458,529,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529"
0.784248208,1,,0.000467958,,467.958,467,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467"
0.784777042,0,,0.000528834,,528.834,528,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528"
0.785244917,1,,0.000467875,,467.875,467,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467"
0.785771875,0,,0.000526958,,526.958,526,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526"
0.786267375,1,,0.0004955,,495.5,495,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495"
0.786769,0,,0.000501625,,501.625,501,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501"
0.7872665,1,,0.0004975,,497.5,497,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497"
0.787765417,0,,0.000498917,,498.917,498,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498"
0.788263833,1,,0.000498416,,498.416,498,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498"
0.78876225,0,,0.000498417,,498.417,498,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498"
0.789260667,1,,0.000498417,,498.417,498,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498"
0.789757667,0,,0.000497,,497,497,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497"
0.790257125,1,,0.000499458,,499.458,499,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499"
0.790753417,0,,0.000496292,,496.292,496,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496"
0.79125275,1,,0.000499333,,499.333,499,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499"
0.791741583,0,,0.000488833,,488.833,488,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488"
0.792250792,1,,0.000509209,,509.209,509,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509"
0.792746292,0,,0.0004955,,495.5,495,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495"
0.7932455,1,,0.000499208,,499.208,499,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499"
0.793732208,0,,0.000486708,,486.708,486,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486"
0.794241917,1,,0.000509709,,509.709,509,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509"
0.794742375,0,,0.000500458,,500.458,500,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500"
0.795238792,1,,0.000496417,,496.417,496,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496"
0.795739958,0,,0.000501166,,501.166,501,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501"
0.796235417,1,,0.000495459,,495.459,495,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495"
0.796737917,0,,0.0005025,,502.5,502,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502"
0.797231208,1,,0.000493291,,493.291,493,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493"
0.797734833,0,,0.000503625,,503.625,503,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503"
0.798228083,1,,0.00049325,,493.25,493,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493"
0.79875025,0,,0.000522167,,522.167,522,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522"
0.799224542,1,,0.000474292,,474.292,474,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474"
0.799746667,0,,0.000522125,,522.125,522,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522"
0.800189583,1,,0.000442916,,442.916,442,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442"
0.800743417,0,,0.000553834,,553.834,553,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553"
0.801208958,1,,0.000465541,,465.541,465,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465"
0.801738708,0,,0.00052975,,529.75,529,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529"
0.802206667,1,,0.000467959,,467.959,467,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467"
0.802735042,0,,0.000528375,,528.375,528,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528"
0.803203542,1,,0.0004685,,468.5,468,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468"
0.803731583,0,,0.000528041,,528.041,528,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528"
0.80422525,1,,0.000493667,,493.667,493,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493"
0.80472725,0,,0.000502,,502,502,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502"
0.805226708,1,,0.000499458,,499.458,499,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499"
0.80572375,0,,0.000497042,,497.042,497,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497"
0.806224333,1,,0.000500583,,500.583,500,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500"
0.806720417,0,,0.000496084,,496.084,496,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496"
0.807220292,1,,0.000499875,,499.875,499,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499"
0.807716083,0,,0.000495791,,495.791,495,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495"
0.808216542,1,,0.000500459,,500.459,500,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495,500"
0.808712667,0,,0.000496125,,496.125,496,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495,500,496"
0.809211542,1,,0.000498875,,498.875,498,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495,500,496,498"
0.809708708,0,,0.000497166,,497.166,497,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495,500,496,498,497"
0.810234083,1,,0.000525375,,525.375,525,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495,500,496,498,497,525"
0.810665583,0,,0.0004315,,431.5,431,"575,17966,2949,9004,473,523,495,1499,494,503,492,504,489,504,493,524,471,525,464,530,468,527,468,1524,468,527,496,499,497,1495,497,498,499,485,510,1493,499,1495,494,1499,492,1502,490,1521,441,553,467,529,467,528,467,526,495,501,497,498,498,498,498,497,499,496,499,488,509,495,499,486,509,500,496,501,495,502,493,503,493,522,474,522,442,553,465,529,467,528,468,528,493,502,499,497,500,496,499,495,500,496,498,497,525,431"
