Time [s],CLK,,,,,,,,,,,,,,,,,,,,,,
0,1,,,,,,,,,,,,,,,,,,,,,,
1.37098075,1,,,0.000501708,,501.708,,502,0,,"502,0",,,,,,,"{502,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0}",,,502,
1.372471625,0,,,0.001490875,,1490.875,,1491,1,,"1491,1",,,,,,,"{1491,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1}",,,1491,
1.3729715,1,,,0.000499875,,499.875,,500,0,,"500,0",,,,,,,"{500,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0}",,,500,
1.374462625,0,,,0.001491125,,1491.125,,1491,1,,"1491,1",,,,,,,"{1491,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1}",,,1491,
1.374964958,1,,,0.000502333,,502.333,,502,0,,"502,0",,,,,,,"{502,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0}",,,502,
1.376456625,0,,,0.001491667,,1491.667,,1492,1,,"1492,1",,,,,,,"{1492,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1}",,,1492,
1.376955417,1,,,0.000498792,,498.792,,499,0,,"499,0",,,,,,,"{499,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0}",,,499,
1.378450792,0,,,0.001495375,,1495.375,,1495,1,,"1495,1",,,,,,,"{1495,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1}",,,1495,
1.378949917,1,,,0.000499125,,499.125,,499,0,,"499,0",,,,,,,"{499,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0}",,,499,
1.379449458,0,,,0.000499541,,499.541,,500,1,,"500,1",,,,,,,"{500,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1}",,,500,
1.379947042,1,,,0.000497584,,497.584,,498,0,,"498,0",,,,,,,"{498,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0}",,,498,
1.380446667,0,,,0.000499625,,499.625,,500,1,,"500,1",,,,,,,"{500,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1}",,,500,
